file,datetime,date,time,stage,stage_name,prev_stage,transition,incident_state,continuity_min,refire_count,predicted_fault_type,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-26 07:59,2026-06-26,07:59,1,1단계 조기경보,1,,IN_INCIDENT,501,6,HUB-MLUD,60,경계,M16HUB,25,M16HUB,"M16_PKT(06:59,RA+RA_sus) → M16B(07:00,RA_sus+RB_fast+SLA) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast)",M16A_2F_TO_HUB=1.7x(주의),,25,5,0,5,10,0,0,5,RA+RC+RD,RA_sus,,RA_sus,RA_sus+SLA,14.18,2.71,3.19,2.69,2.39,-13,-15,6,-37,-9,0.59,99.41,3,"6ABL6011,6ABL6031,6ABL0111",15.82,0,6.36,8.03,0,37,13,22,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=14.18분/기준9.0),R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0111),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(8.0%4분초과)]; M16_WT[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.7x(주의)",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,50,5,5,0,0,3,0,0,0,0,-10,-19,-2,3,2,-7,0.62,84.53,79.71,88.57,82.58,0,146,39,59,0,0,25,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 08:00,2026-06-26,08:00,1,1단계 조기경보,1,,IN_INCIDENT,502,6,HUB-MLUD,50,,M16HUB,25,M16HUB,"M16B(07:00,RA_sus+RB_fast+SLA) → M16_PKT(07:00,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast)",,,25,5,0,5,10,0,0,0,RA+RC+RD,RA_sus,,RA_sus,RA_sus+SLA,4.09,2.75,3.00,2.22,2.59,-14,-14,2,-37,1,0.59,99.41,4,"6ABL6011,6ABL6031,6ABL0111,6ABL0112",15.26,0,5.59,12.43,0,38,14,24,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.09분/기준9.0),R-C'(역증가4개:6ABL6011,6ABL6031,6ABL0111,6ABL0112),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(12.4%4분초과)]",10,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,45,0,5,0,0,3,0,0,0,0,-9,-18,-4,-1,9,-8,0.64,81.81,77.87,89.94,78.19,0,123,41,112,0,0,25,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 08:01,2026-06-26,08:01,3,3단계 ⭐확정,1,1→3,IN_INCIDENT,503,6,HUB-MLUD,52,,M16HUB,22,M16HUB;M16B,"M16B(07:01,RA_sus+RB_fast+SLA) → M16_PKT(07:01,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast)",,,22,5,0,5,15,0,0,0,RA+RA_sus+RD,RA_sus,,RA_sus,RA_sus+RB_fast+SLA,14.03,2.63,3.33,2.35,3.02,-19,-23,14,-45,7,0,100.00,5,"6ABL6011,6ABL6021,6ABL6031,6ABL0111,6ABL0112",15.74,0,5.31,13.00,0,37,16,26,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=14.03분/기준9.0),R-A_sus,R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+22/10분),SLA(13.0%4분초과)]",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,47,0,5,0,0,3,0,0,0,0,-24,-26,3,0,22,10,0.65,81.61,81.16,90.06,85.69,0,155,35,105,0,0,22,5,0,5,15
M16A_HUBROOM_PR.csv,2026-06-26 08:02,2026-06-26,08:02,3,3단계 ⭐확정,3,,IN_INCIDENT,504,6,HUB-MLUD,37,,M16HUB,17,M16HUB,"M16_PKT(07:02,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",,,17,5,0,5,10,0,0,0,RA+RD,RA_sus,,RA_sus,RA_sus+RB_fast,4.84,2.66,3.52,2.26,2.40,-48,-32,7,-30,13,0,100.00,5,"6ABL6011,6ABL6021,6ABL6022,6ABL6031,6ABL0112",15.56,0,5.17,8.37,0,34,14,23,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.84분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+17/10분)]",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,-30,-24,-1,5,17,5,0.61,82.00,81.03,89.26,83.99,0,138,30,60,0,0,17,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 08:03,2026-06-26,08:03,3,3단계 ⭐확정,3,,IN_INCIDENT,505,6,HUB-MLUD,70,경계,M16HUB,30,M16HUB,"M16_PKT(07:03,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",M16A_2F_TO_HUB=1.8x(주의);M16B_10F_TO_HUB=1.5x(주의),,30,5,0,10,10,0,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus+SLA,6.12,2.84,3.04,2.52,2.85,-37,-42,7,-24,12,0,100.00,4,"6ABL6011,6ABL6021,6ABL6031,6ABL0111",15.39,0,6.62,11.43,0,36,17,25,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=6.12분/기준9.0),R-A_sus,R-C'(역증가4개:6ABL6011,6ABL6021,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+25/10분)]; M16B[R-A_sus,SLA(11.4%4분초과)]; 흐름:M16A_2F_TO_HUB=1.8x(주의);M16B_10F_TO_HUB=1.5x(주의)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,55,10,5,0,0,3,0,0,0,0,-8,-16,-1,25,-4,-8,0.61,81.81,82.87,89.14,81.30,0,145,46,92,0,0,30,5,0,10,10
M16A_HUBROOM_PR.csv,2026-06-26 08:04,2026-06-26,08:04,3,3단계 ⭐확정,3,,IN_INCIDENT,506,6,HUB-MLUD,65,경계,M16HUB,30,M16HUB,"M16_PKT(07:04,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",M16A_2F_TO_HUB=2.3x(위험),,30,5,0,10,5,0,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus,9.28,2.48,2.98,2.53,2.43,-49,-49,10,-27,11,0,100.00,3,"6ABL6011,6ABL6031,6ABL0111",15.47,0,6.56,8.52,0,37,13,24,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=9.28분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+32/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,15,0,0,0,4,0,0,0,0,-26,-14,0,32,-11,-14,0.62,80.93,80.90,86.63,80.45,0,131,40,61,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 08:05,2026-06-26,08:05,3,3단계 ⭐확정,3,,IN_INCIDENT,507,6,HUB-MLUD,65,경계,M16HUB,30,M16HUB,"M16_PKT(07:05,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",M16A_2F_TO_HUB=2.3x(위험),,30,5,0,10,5,0,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus,23.24,2.63,3.11,2.75,2.67,-35,-46,13,-22,19,0,99.41,3,"6ABL6011,6ABL6031,6ABL0111",16.05,0,7.09,11.49,0,33,12,24,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=23.24분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+30/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,15,0,0,0,5,0,0,0,0,-15,-18,-1,30,-11,-14,0.63,78.99,81.16,82.97,78.75,0,160,38,102,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 08:06,2026-06-26,08:06,3,3단계 ⭐확정,3,,IN_INCIDENT,508,6,HUB-MLUD,80,위험,M16HUB,30,M16HUB;M16B,"M16_PKT(07:06,RA+RA_sus) → M16HUB(07:07,RC+RD) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",M16A_2F_TO_HUB=2.3x(위험);M16B_10F_TO_HUB=1.7x(주의),,30,5,0,10,15,0,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus+RB,5.39,2.58,3.51,2.56,2.52,-31,-40,16,-20,34,0,98.22,3,"6ABL6011,6ABL6012,6ABL0112",16.27,0,7.81,12.14,0,32,13,37,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=5.39분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6011,6ABL6012,6ABL0112),R-D(FAB저장=0.0%,STB=98.2%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+39/10분)]; M16B[R-A_sus,R-B(10F_TO_HUB_JOB+34/30분/기준+30)]; 흐름:M16A_2F_TO_HUB=2.3x(위험);M16B_10F_TO_HUB=1.7x(주의)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,10,0,0,0,0,0,0,60,20,0,0,0,5,0,0,0,0,-30,-18,3,39,7,-17,0.62,79.57,81.95,82.29,82.01,0,145,55,96,0,0,30,5,0,10,15
M16A_HUBROOM_PR.csv,2026-06-26 08:07,2026-06-26,08:07,3,3단계 ⭐확정,3,,IN_INCIDENT,509,6,HUB-MLUD,80,위험,M16HUB,30,M16HUB;M16B,"M16HUB(07:07,RC+RD) → M16_PKT(07:07,RA+RA_sus) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB)",M16A_2F_TO_HUB=2.8x(위험);M16B_10F_TO_HUB=1.6x(주의),,30,5,0,10,15,0,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus+RB,20.24,2.83,2.83,2.40,2.27,5,-18,25,6,36,0,98.22,3,"6ABL6012,6ABL0112,6ABL0121",15.82,0,6.86,8.10,0,35,14,24,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=20.24분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6012,6ABL0112,6ABL0121),R-D(FAB저장=0.0%,STB=98.2%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+36/10분)]; M16B[R-A_sus,R-B(10F_TO_HUB_JOB+36/30분/기준+30)]; 흐름:M16A_2F_TO_HUB=2.8x(위험);M16B_10F_TO_HUB=1.6x(주의)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,10,0,0,0,0,0,0,60,20,0,0,0,5,0,0,0,0,-1,3,3,36,6,-9,0.58,79.77,80.37,80.80,86.12,0,153,43,56,0,0,30,5,0,10,15
M16A_HUBROOM_PR.csv,2026-06-26 08:08,2026-06-26,08:08,3,3단계 ⭐확정,3,,IN_INCIDENT,510,6,HUB-MLUD,87,위험,M16HUB,22,M16HUB;M16B,"M16_PKT(07:08,RA+RA_sus) → M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=5.3x(심각),,22,5,0,10,20,0,0,0,RA+RA_sus+RD,RA_sus,,RA_sus+RB_fast,RA_sus+RB+RB_fast,4.77,2.63,3.09,2.29,2.81,19,-1,26,15,30,0.59,98.22,5,"6ABL6012,6ABL6021,6ABL6031,6ABL0112,6ABL0121",15.58,0,7.10,12.01,0,38,17,25,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.77분/기준9.0),R-A_sus,R-D(FAB저장=0.6%,STB=98.2%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+30/10분)]; M16B[R-A_sus,R-B(10F_TO_HUB_JOB+30/30분/기준+30),R-B_fast(+13/10분)]; 흐름:M16A_2F_TO_HUB=5.3x(심각)",10,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,10,5,0,0,0,0,0,57,30,0,0,0,5,0,0,0,0,-1,2,8,30,13,4,0.63,80.06,82.21,81.94,85.84,0,134,53,95,0,0,22,5,0,10,20
M16A_HUBROOM_PR.csv,2026-06-26 08:09,2026-06-26,08:09,3,3단계 ⭐확정,3,,IN_INCIDENT,511,6,HUB-MLUD,95,위험,M16HUB,30,M16HUB,"M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=5.1x(심각),,30,5,0,10,10,10,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus+RB_fast,12.93,2.55,3.33,2.55,2.43,37,17,27,44,26,0.59,99.41,4,"6ABL6011,6ABL6012,6ABL6021,6ABL0121",15.60,0,7.37,7.85,0,35,15,30,17,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=12.93분/기준9.0),R-A_sus,R-C'(역증가4개:6ABL6011,6ABL6012,6ABL6021,6ABL0121),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+57/10분)]; M16B[R-A_sus,R-B_fast(+12/10분)]; M16[R-B(SENDQUEUETOTAL+21/30분/기준+20)]; 흐름:M16A_2F_TO_HUB=5.1x(심각)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,65,30,0,0,0,5,0,0,0,0,17,15,7,57,12,-4,0.59,81.42,83.66,83.09,89.24,0,144,50,56,0,0,30,5,0,10,10
M16A_HUBROOM_PR.csv,2026-06-26 08:10,2026-06-26,08:10,3,3단계 ⭐확정,3,,IN_INCIDENT,512,6,HUB-MLUD,95,위험,M16HUB,25,M16HUB;M14,"M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=4.4x(심각),,25,15,0,10,10,0,0,0,RA+RC+RD,RA_sus+RB_fast+SLA,,RA_sus+RB_fast,RA_sus+RB_fast,4.52,2.57,2.87,2.57,2.81,11,37,7,60,17,0,100.00,6,"6ABL6011,6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0112",15.74,0,7.26,12.00,0,37,19,26,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.52분/기준9.0),R-C'(역증가6개:6ABL6011,6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0112),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+27/10분),SLA(15.7%4분초과)]; M16A[R-A_sus,R-B_fast(+55/10분)]; M16B[R-A_sus,R-B_fast(+10/10분)]; 흐름:M16A_2F_TO_HUB=4.4x(심각)",10,0,0,0,8,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,60,30,5,0,0,5,0,0,0,0,-5,27,-3,55,10,-5,0.62,79.38,83.93,82.97,86.54,0,150,56,100,0,0,25,15,0,10,10
M16A_HUBROOM_PR.csv,2026-06-26 08:11,2026-06-26,08:11,3,3단계 ⭐확정,3,,IN_INCIDENT,513,6,HUB-MLUD,95,위험,M16HUB,30,M16HUB;M16,"M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=3.7x(심각),,30,5,0,10,5,15,0,0,RA+RA_sus+RC+RD,RA_sus,,RA_sus+RB_fast,RA_sus,11.23,2.57,3.31,2.27,3.08,9,18,-11,54,-11,0,100.00,3,"6ABL6012,6ABL6021,6ABL6031",14.92,0,6.89,12.55,0,38,18,22,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=11.23분/기준9.0),R-A_sus,R-C'(역증가3개:6ABL6012,6ABL6021,6ABL6031),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+38/10분)]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+49/30분/기준+20),R-B_fast(+13/10분)]; 흐름:M16A_2F_TO_HUB=3.7x(심각)",10,5,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,65,30,0,0,0,5,0,0,0,0,4,17,-14,38,-11,-4,0.63,77.43,82.35,85.49,87.54,0,127,48,95,0,0,30,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-26 08:12,2026-06-26,08:12,3,3단계 ⭐확정,3,,IN_INCIDENT,514,6,HUB-MLUD,77,경계,M16HUB,17,M16HUB,"M14(07:12,RA_sus+RB_fast+SLA) → M16A(07:12,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=3.3x(심각),,17,5,0,10,10,0,0,0,RA+RD,RA_sus,,RA_sus+RB_fast,RA_sus+SLA,4.19,2.49,3.12,2.51,2.53,0,25,-22,71,-13,0,100.00,3,"6ABL6011,6ABL6012,6ABL0121",14.81,0,5.87,11.42,0,39,18,25,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.19분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B_fast(+45/10분)]; M16B[R-A_sus,SLA(11.4%4분초과)]; 흐름:M16A_2F_TO_HUB=3.3x(심각)",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,42,30,5,0,0,5,0,0,0,0,7,19,-19,45,-12,2,0.62,80.54,81.55,89.26,81.02,0,133,44,98,0,0,17,5,0,10,10
M16A_HUBROOM_PR.csv,2026-06-26 08:13,2026-06-26,08:13,3,3단계 ⭐확정,3,,IN_INCIDENT,515,6,HUB-MLUD,72,경계,M16HUB,22,M16HUB;M16,"M14(07:13,RA_sus+RB_fast+SLA) → M16A(07:13,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=2.8x(위험),,22,10,0,5,5,15,0,0,RA+RA_sus+RD,RA_sus+RB_fast,,RA_sus,RA_sus,10.10,2.61,2.87,2.37,2.87,-10,20,-25,63,-22,0,100.00,5,"6ABL6011,6ABL6012,6ABL6022,6ABL0121,6ABL0122",14.94,0,5.73,12.06,0,36,14,22,11,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=10.10분/기준9.0),R-A_sus,R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+24/10분)]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+42/30분/기준+20),R-B_fast(+22/10분)]; 흐름:M16A_2F_TO_HUB=2.8x(위험)",10,5,0,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,57,15,0,0,0,6,0,0,0,0,-8,24,-21,21,-22,11,0.58,82.49,82.21,89.94,81.30,0,120,38,92,0,0,22,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 08:14,2026-06-26,08:14,3,3단계 ⭐확정,3,,IN_INCIDENT,516,6,HUB-MLUD,57,,M16HUB,17,M16HUB,"M14(07:14,RA_sus+RB_fast+SLA) → M16A(07:14,RA_sus+RB_fast+SLA) → M16(07:15,RB+RB_fast) → M16B(07:19,RA_sus+RB) → M16HUB(07:22,RC+RD)",M16A_2F_TO_HUB=2.1x(위험),,17,5,0,5,10,0,0,0,RA+RD,RA_sus,,RA_sus,RA_sus+SLA,4.16,2.52,3.04,2.31,2.51,-23,6,-20,59,-10,0,100.00,4,"6ABL6011,6ABL6012,6ABL0121,6ABL0122",14.91,0,5.90,12.53,0,35,17,29,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A'(AVGTOTALTIME1MIN=4.16분/기준9.0),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(12.5%4분초과)]; 흐름:M16A_2F_TO_HUB=2.1x(위험)",10,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,37,15,5,0,0,5,0,0,0,0,-7,15,-21,18,-12,12,0.57,78.50,79.97,86.97,83.43,0,129,43,108,0,0,17,5,0,5,10
